,Gene.stable.ID,Gene.stable.ID.version,Transcript.stable.ID,Transcript.stable.ID.version,Exon.region.start..bp.,Exon.region.end..bp.,Exon.rank.in.transcript,cDNA.coding.start,cDNA.coding.end,CDS.start,CDS.end,Genomic.coding.start,Genomic.coding.end,Gene.name,Gene.start..bp.,Gene.end..bp.,Transcript.start..bp.,Transcript.end..bp.,Transcription.start.site..TSS.,Transcript.length..including.UTRs.and.CDS.,Strand,X5..UTR.start,X5..UTR.end,X3..UTR.start,X3..UTR.end,CDS.Length,Transcript.count
685,ENSG00000116678,ENSG00000116678.20,ENST00000349533,ENST00000349533.11,65601843,65601960,10,1455,1572,1286,1403,65601843,65601960,LEPR,65420652,65641559,65420668,65641559,65420668,8211,1,NA,NA,NA,NA,3498,8
686,ENSG00000116678,ENSG00000116678.20,ENST00000349533,ENST00000349533.11,65605038,65605237,11,1573,1772,1404,1603,65605038,65605237,LEPR,65420652,65641559,65420668,65641559,65420668,8211,1,NA,NA,NA,NA,3498,8
687,ENSG00000116678,ENSG00000116678.20,ENST00000349533,ENST00000349533.11,65608753,65608901,12,1773,1921,1604,1752,65608753,65608901,LEPR,65420652,65641559,65420668,65641559,65420668,8211,1,NA,NA,NA,NA,3498,8
688,ENSG00000116678,ENSG00000116678.20,ENST00000349533,ENST00000349533.11,65609947,65610106,13,1922,2081,1753,1912,65609947,65610106,LEPR,65420652,65641559,65420668,65641559,65420668,8211,1,NA,NA,NA,NA,3498,8
689,ENSG00000116678,ENSG00000116678.20,ENST00000349533,ENST00000349533.11,65610214,65610296,14,2082,2164,1913,1995,65610214,65610296,LEPR,65420652,65641559,65420668,65641559,65420668,8211,1,NA,NA,NA,NA,3498,8
690,ENSG00000116678,ENSG00000116678.20,ENST00000349533,ENST00000349533.11,65616008,65616224,15,2165,2381,1996,2212,65616008,65616224,LEPR,65420652,65641559,65420668,65641559,65420668,8211,1,NA,NA,NA,NA,3498,8
691,ENSG00000116678,ENSG00000116678.20,ENST00000349533,ENST00000349533.11,65617964,65618146,16,2382,2564,2213,2395,65617964,65618146,LEPR,65420652,65641559,65420668,65641559,65420668,8211,1,NA,NA,NA,NA,3498,8
692,ENSG00000116678,ENSG00000116678.20,ENST00000349533,ENST00000349533.11,65619928,65620023,17,2565,2660,2396,2491,65619928,65620023,LEPR,65420652,65641559,65420668,65641559,65420668,8211,1,NA,NA,NA,NA,3498,8
693,ENSG00000116678,ENSG00000116678.20,ENST00000349533,ENST00000349533.11,65621353,65621458,18,2661,2766,2492,2597,65621353,65621458,LEPR,65420652,65641559,65420668,65641559,65420668,8211,1,NA,NA,NA,NA,3498,8
694,ENSG00000116678,ENSG00000116678.20,ENST00000349533,ENST00000349533.11,65622906,65622981,19,2767,2842,2598,2673,65622906,65622981,LEPR,65420652,65641559,65420668,65641559,65420668,8211,1,NA,NA,NA,NA,3498,8
695,ENSG00000116678,ENSG00000116678.20,ENST00000349533,ENST00000349533.11,65420668,65420740,1,NA,NA,NA,NA,NA,NA,LEPR,65420652,65641559,65420668,65641559,65420668,8211,1,65420668,65420740,NA,NA,3498,8
696,ENSG00000116678,ENSG00000116678.20,ENST00000349533,ENST00000349533.11,65636191,65641559,20,2843,3667,2674,3498,65636191,65637015,LEPR,65420652,65641559,65420668,65641559,65420668,8211,1,NA,NA,65637016,65641559,3498,8
697,ENSG00000137818,ENSG00000137818.12,ENST00000260379,ENST00000260379.11,69455170,69455287,3,279,396,148,265,69455170,69455287,RPLP1,69452814,69456205,69452818,69456205,69452818,1174,1,NA,NA,NA,NA,345,5
698,ENSG00000137818,ENSG00000137818.12,ENST00000260379,ENST00000260379.11,69452818,69453020,1,132,203,1,72,69452949,69453020,RPLP1,69452814,69456205,69452818,69456205,69452818,1174,1,69452818,69452948,NA,NA,345,5
699,ENSG00000137818,ENSG00000137818.12,ENST00000260379,ENST00000260379.11,69453647,69453721,2,204,278,73,147,69453647,69453721,RPLP1,69452814,69456205,69452818,69456205,69452818,1174,1,NA,NA,NA,NA,345,5
700,ENSG00000137818,ENSG00000137818.12,ENST00000260379,ENST00000260379.11,69455428,69456205,4,397,476,266,345,69455428,69455507,RPLP1,69452814,69456205,69452818,69456205,69452818,1174,1,NA,NA,69455508,69456205,345,5
701,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78057323,78058085,1,688,763,1,76,78058010,78058085,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,78057323,78058009,NA,NA,12039,10
702,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78065985,78066016,2,764,795,77,108,78065985,78066016,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
703,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78237510,78237617,3,796,903,109,216,78237510,78237617,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
704,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78245233,78245325,4,904,996,217,309,78245233,78245325,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
705,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78252392,78252551,5,997,1156,310,469,78252392,78252551,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
706,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78255242,78255375,6,1157,1290,470,603,78255242,78255375,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
707,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78265025,78265108,7,1291,1374,604,687,78265025,78265108,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
708,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78266834,78266935,8,1375,1476,688,789,78266834,78266935,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
709,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78267241,78267432,9,1477,1668,790,981,78267241,78267432,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
710,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78278655,78278744,10,1669,1758,982,1071,78278655,78278744,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
711,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78281398,78281433,11,1759,1794,1072,1107,78281398,78281433,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
712,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78282820,78282967,12,1795,1942,1108,1255,78282820,78282967,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
713,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78284405,78284548,13,1943,2086,1256,1399,78284405,78284548,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
714,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78286405,78286539,14,2087,2221,1400,1534,78286405,78286539,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
715,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78308066,78308209,15,2222,2365,1535,1678,78308066,78308209,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
716,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78315594,78315734,16,2366,2506,1679,1819,78315594,78315734,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
717,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78317368,78317508,17,2507,2647,1820,1960,78317368,78317508,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
718,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78318810,78318986,18,2648,2824,1961,2137,78318810,78318986,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
719,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78333272,78333412,19,2825,2965,2138,2278,78333272,78333412,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
720,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78337674,78337817,20,2966,3109,2279,2422,78337674,78337817,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
721,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78363513,78363665,21,3110,3262,2423,2575,78363513,78363665,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
722,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78363908,78364054,22,3263,3409,2576,2722,78363908,78364054,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
723,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78369838,78369984,23,3410,3556,2723,2869,78369838,78369984,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
724,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78372718,78372858,24,3557,3697,2870,3010,78372718,78372858,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
725,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78374111,78374251,25,3698,3838,3011,3151,78374111,78374251,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
726,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78375739,78375879,26,3839,3979,3152,3292,78375739,78375879,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
727,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78379726,78379996,27,3980,4250,3293,3563,78379726,78379996,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
728,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78384059,78384143,28,4251,4335,3564,3648,78384059,78384143,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
729,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78387375,78387701,29,4336,4662,3649,3975,78387375,78387701,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
730,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78400734,78400887,30,4663,4816,3976,4129,78400734,78400887,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
731,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78407663,78407841,31,4817,4995,4130,4308,78407663,78407841,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
732,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78412969,78413085,32,4996,5112,4309,4425,78412969,78413085,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
733,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78418949,78419063,33,5113,5227,4426,4540,78418949,78419063,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
734,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78421863,78422000,34,5228,5365,4541,4678,78421863,78422000,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
735,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78424388,78424420,35,5366,5398,4679,4711,78424388,78424420,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
736,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78429095,78429226,36,5399,5530,4712,4843,78429095,78429226,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
737,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78430292,78430417,37,5531,5656,4844,4969,78430292,78430417,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
738,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78432357,78432604,38,5657,5904,4970,5217,78432357,78432604,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
739,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78438570,78438718,39,5905,6053,5218,5366,78438570,78438718,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
740,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78438902,78439064,40,6054,6216,5367,5529,78438902,78439064,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
741,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78441162,78441297,41,6217,6352,5530,5665,78441162,78441297,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
742,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78445522,78445712,42,6353,6543,5666,5856,78445522,78445712,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
743,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78446727,78446880,43,6544,6697,5857,6010,78446727,78446880,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
744,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78448053,78448316,44,6698,6961,6011,6274,78448053,78448316,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
745,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78450151,78450339,45,6962,7150,6275,6463,78450151,78450339,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
746,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78451772,78451891,46,7151,7270,6464,6583,78451772,78451891,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
747,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78452175,78452354,47,7271,7450,6584,6763,78452175,78452354,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
748,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78464021,78464145,48,7451,7575,6764,6888,78464021,78464145,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
749,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78464443,78464583,49,7576,7716,6889,7029,78464443,78464583,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
750,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78466208,78466435,50,7717,7944,7030,7257,78466208,78466435,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
751,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78469978,78470091,51,7945,8058,7258,7371,78469978,78470091,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
752,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78472180,78472330,52,8059,8209,7372,7522,78472180,78472330,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
753,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78473438,78473597,53,8210,8369,7523,7682,78473438,78473597,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
754,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78475438,78475606,54,8370,8538,7683,7851,78475438,78475606,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
755,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78477815,78478061,55,8539,8785,7852,8098,78477815,78478061,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
756,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78479374,78479718,56,8786,9130,8099,8443,78479374,78479718,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
757,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78481804,78481964,57,9131,9291,8444,8604,78481804,78481964,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
758,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78482388,78482535,58,9292,9439,8605,8752,78482388,78482535,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
759,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78488875,78489080,59,9440,9645,8753,8958,78488875,78489080,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
760,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78496805,78496961,60,9646,9802,8959,9115,78496805,78496961,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
761,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78499721,78499921,61,9803,10003,9116,9316,78499721,78499921,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
762,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78507421,78507608,62,10004,10191,9317,9504,78507421,78507608,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
763,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78508731,78509006,63,10192,10467,9505,9780,78508731,78509006,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
764,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78511274,78511506,64,10468,10700,9781,10013,78511274,78511506,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
765,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78513392,78513552,65,10701,10861,10014,10174,78513392,78513552,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
766,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78515799,78516013,66,10862,11076,10175,10389,78515799,78516013,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
767,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78519331,78519481,67,11077,11227,10390,10540,78519331,78519481,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
768,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78521523,78521630,68,11228,11335,10541,10648,78521523,78521630,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
769,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78522649,78522808,69,11336,11495,10649,10808,78522649,78522808,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
770,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78526541,78526657,70,11496,11612,10809,10925,78526541,78526657,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
771,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78534449,78534615,71,11613,11779,10926,11092,78534449,78534615,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
772,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78536995,78537200,72,11780,11985,11093,11298,78536995,78537200,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
773,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78539294,78539440,73,11986,12132,11299,11445,78539294,78539440,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,NA,NA,12039,10
774,ENSG00000138759,ENSG00000138759.20,ENST00000512123,ENST00000512123.4,78540531,78544269,74,12133,12726,11446,12039,78540531,78541124,FRAS1,78057323,78544269,78057323,78544269,78057323,15871,1,NA,NA,78541125,78544269,12039,10
775,ENSG00000083799,ENSG00000083799.18,ENST00000311559,ENST00000311559.13,50742762,50742841,2,NA,NA,NA,NA,NA,NA,CYLD,50742050,50801935,50742074,50798617,50742074,5371,1,50742762,50742841,NA,NA,2871,15
776,ENSG00000083799,ENSG00000083799.18,ENST00000311559,ENST00000311559.13,50749576,50750202,4,392,895,1,504,50749699,50750202,CYLD,50742050,50801935,50742074,50798617,50742074,5371,1,50749576,50749698,NA,NA,2871,15
777,ENSG00000083799,ENSG00000083799.18,ENST00000311559,ENST00000311559.13,50751604,50751906,5,896,1198,505,807,50751604,50751906,CYLD,50742050,50801935,50742074,50798617,50742074,5371,1,NA,NA,NA,NA,2871,15
778,ENSG00000083799,ENSG00000083799.18,ENST00000311559,ENST00000311559.13,50754319,50754424,6,1199,1304,808,913,50754319,50754424,CYLD,50742050,50801935,50742074,50798617,50742074,5371,1,NA,NA,NA,NA,2871,15
779,ENSG00000083799,ENSG00000083799.18,ENST00000311559,ENST00000311559.13,50776179,50776277,8,1314,1412,923,1021,50776179,50776277,CYLD,50742050,50801935,50742074,50798617,50742074,5371,1,NA,NA,NA,NA,2871,15
780,ENSG00000083799,ENSG00000083799.18,ENST00000311559,ENST00000311559.13,50777825,50777941,9,1413,1529,1022,1138,50777825,50777941,CYLD,50742050,50801935,50742074,50798617,50742074,5371,1,NA,NA,NA,NA,2871,15
781,ENSG00000083799,ENSG00000083799.18,ENST00000311559,ENST00000311559.13,50779665,50780044,10,1530,1909,1139,1518,50779665,50780044,CYLD,50742050,50801935,50742074,50798617,50742074,5371,1,NA,NA,NA,NA,2871,15
782,ENSG00000083799,ENSG00000083799.18,ENST00000311559,ENST00000311559.13,50781246,50781411,11,1910,2075,1519,1684,50781246,50781411,CYLD,50742050,50801935,50742074,50798617,50742074,5371,1,NA,NA,NA,NA,2871,15
783,ENSG00000083799,ENSG00000083799.18,ENST00000311559,ENST00000311559.13,50782325,50782466,12,2076,2217,1685,1826,50782325,50782466,CYLD,50742050,50801935,50742074,50798617,50742074,5371,1,NA,NA,NA,NA,2871,15
784,ENSG00000083799,ENSG00000083799.18,ENST00000311559,ENST00000311559.13,50784329,50784451,13,2218,2340,1827,1949,50784329,50784451,CYLD,50742050,50801935,50742074,50798617,50742074,5371,1,NA,NA,NA,NA,2871,15
785,ENSG00000083799,ENSG00000083799.18,ENST00000311559,ENST00000311559.13,50786855,50786946,14,2341,2432,1950,2041,50786855,50786946,CYLD,50742050,50801935,50742074,50798617,50742074,5371,1,NA,NA,NA,NA,2871,15
786,ENSG00000083799,ENSG00000083799.18,ENST00000311559,ENST00000311559.13,50787786,50787852,15,2433,2499,2042,2108,50787786,50787852,CYLD,50742050,50801935,50742074,50798617,50742074,5371,1,NA,NA,NA,NA,2871,15
787,ENSG00000083799,ENSG00000083799.18,ENST00000311559,ENST00000311559.13,50791558,50791690,16,2500,2632,2109,2241,50791558,50791690,CYLD,50742050,50801935,50742074,50798617,50742074,5371,1,NA,NA,NA,NA,2871,15
788,ENSG00000083799,ENSG00000083799.18,ENST00000311559,ENST00000311559.13,50792597,50792705,17,2633,2741,2242,2350,50792597,50792705,CYLD,50742050,50801935,50742074,50798617,50742074,5371,1,NA,NA,NA,NA,2871,15
789,ENSG00000083799,ENSG00000083799.18,ENST00000311559,ENST00000311559.13,50793546,50793664,18,2742,2860,2351,2469,50793546,50793664,CYLD,50742050,50801935,50742074,50798617,50742074,5371,1,NA,NA,NA,NA,2871,15
790,ENSG00000083799,ENSG00000083799.18,ENST00000311559,ENST00000311559.13,50794212,50794428,19,2861,3077,2470,2686,50794212,50794428,CYLD,50742050,50801935,50742074,50798617,50742074,5371,1,NA,NA,NA,NA,2871,15
791,ENSG00000083799,ENSG00000083799.18,ENST00000311559,ENST00000311559.13,50744730,50744866,3,NA,NA,NA,NA,NA,NA,CYLD,50742050,50801935,50742074,50798617,50742074,5371,1,50744730,50744866,NA,NA,2871,15
792,ENSG00000083799,ENSG00000083799.18,ENST00000311559,ENST00000311559.13,50742074,50742124,1,NA,NA,NA,NA,NA,NA,CYLD,50742050,50801935,50742074,50798617,50742074,5371,1,50742074,50742124,NA,NA,2871,15
793,ENSG00000083799,ENSG00000083799.18,ENST00000311559,ENST00000311559.13,50775166,50775174,7,1305,1313,914,922,50775166,50775174,CYLD,50742050,50801935,50742074,50798617,50742074,5371,1,NA,NA,NA,NA,2871,15
794,ENSG00000083799,ENSG00000083799.18,ENST00000311559,ENST00000311559.13,50796324,50798617,20,3078,3262,2687,2871,50796324,50796508,CYLD,50742050,50801935,50742074,50798617,50742074,5371,1,NA,NA,50796509,50798617,2871,15
795,ENSG00000010704,ENSG00000010704.19,ENST00000470149,ENST00000470149.5,26093119,26093232,6,933,1046,884,997,26093119,26093232,HFE,26087281,26098343,26087392,26094262,26087392,1123,1,NA,NA,NA,NA,1038,14
796,ENSG00000010704,ENSG00000010704.19,ENST00000470149,ENST00000470149.5,26091314,26091589,3,390,665,341,616,26091314,26091589,HFE,26087281,26098343,26087392,26094262,26087392,1123,1,NA,NA,NA,NA,1038,14
797,ENSG00000010704,ENSG00000010704.19,ENST00000470149,ENST00000470149.5,26090841,26091104,2,126,389,77,340,26090841,26091104,HFE,26087281,26098343,26087392,26094262,26087392,1123,1,NA,NA,NA,NA,1038,14
798,ENSG00000010704,ENSG00000010704.19,ENST00000470149,ENST00000470149.5,26087392,26087516,1,50,125,1,76,26087441,26087516,HFE,26087281,26098343,26087392,26094262,26087392,1123,1,26087392,26087440,NA,NA,1038,14
799,ENSG00000010704,ENSG00000010704.19,ENST00000470149,ENST00000470149.5,26092609,26092641,4,666,698,617,649,26092609,26092641,HFE,26087281,26098343,26087392,26094262,26087392,1123,1,NA,NA,NA,NA,1038,14
800,ENSG00000010704,ENSG00000010704.19,ENST00000470149,ENST00000470149.5,26092727,26092960,5,699,932,650,883,26092727,26092960,HFE,26087281,26098343,26087392,26094262,26087392,1123,1,NA,NA,NA,NA,1038,14
801,ENSG00000010704,ENSG00000010704.19,ENST00000470149,ENST00000470149.5,26094186,26094262,7,1047,1087,998,1038,26094186,26094226,HFE,26087281,26098343,26087392,26094262,26087392,1123,1,NA,NA,26094227,26094262,1038,14
